"10,""Starting this review as I’m at the park (Saturday 11/14/2020)... I’ve only been here for 30 minutes, and it’s been such a turn off... (getting through the temperature screening, security check, entrance line) SO CROWDED!!! The crowds are similar to before covid, almost like there’s no maximum limit with the capacity. Lines to get into the park were so crowded, so it’s hard for people to physical distance. There shouldn’t be an exception for the day of the week- just because it’s Saturday isn’t an excuse for it to be more crowded than normal. I definitely don’t feel safe here. (I was at DisneyWorld the past 4 days and the crowd/physical distancing handling is way better there. You must reserve your days before going to the parks, which I think is a much better idea.)  Physical distancing in the restaurants good. Stores: Absolutely impossible to physical distance inside stores, there’s no regulation of the capacity, there aren’t any clear indications of entrances and exits.  People are eating and drinking things in line with their masks off. Some aren’t following the physical distancing markers on the floor.  I want to give a shout out to the workers, they’re really trying their best to keep people safe and deal with people who don’t physical distance/wear their masks properly. The workers look drained from the crowd that’s been going on today. Some workers aren’t wearing proper masks, some have openings around their chin area. Universal should provide their workers with a standard mask or managers should make sure their workers are wearing the proper mask. If I worked here, I wouldn’t feel safe due to the crowds.  Overall, I honestly wish I didn’t come!"""	
"10,""Waste of time! You pay for s full ticket and cant hardly ride in anything. There are time limits, amount of people per ride per day, so, after getting here at 9 am, paying $138, we are yet to ride, every where we have made an attempt to go it has been unavailable and is already 12:35.. keep in mind they close at 5pm “WTH” They should say this before you spend your money! Waste of a day... Waste of Money..."""	
"50,""I must admit I’m and have always liked Universal Studios in Orlando. I’ve had tons of fun at this place, however I was doubtful about visiting during COVID. I was a bit worried the whole situation could drain all the fun out of the park experience, and worst of all it could turn out to be unsafe (from a health standpoint). Boy was I wrong! The park has done a remarkable job at keeping the whole experience as close as possible to the “normal” (pre-COVID) experience. All the rides were open and functioning, aside from one or two dining options, the rest of the dining venues were open, kiosks along the park were open, shows were ALL up and running. With that being said, one could expect longer waiting lines (due to social distancing) however they weren’t long at all. The most I had to wait for a ride was 30min.  Best of all (and I probably should have put this first) the park has done a stellar job at keeping everyone safe. Social distancing is the rule. People are kept at safe distances with lines on the floor to enforce social distancing, mask wearing is mandatory and aside from maybe a couple of idiots here and there who could care less about others, and were lowering their masks for no reason, everybody else was in perfect compliance. Hand sanitizer is dispensed by park attendants prior to getting on every ride which is absolutely outstanding.  If you need a “break from reality” while ensuring you are safe, I wouldn’t doubt going to Universal. If park staff read this, please keep it up!"""	
"30,""WARNING - if you change your reservation at a hotel, they do NOT change your park tickets if you bought a package. The hotel (in our case Royal Pacific) is separate from the park and do not communicate. We are seniors and had to stand in line for 90 minutes. They gave us a $10 gift card."""	
"50,""Our favorite Orlando destination! We are Annual Passholders, which is an amazing deal that provides unlimited park entry and discounts at the wonderful hotels and resorts on property. The parks are incredible with rides and streets that transport you to another place. The entire family will never forget the memories you make here!"""	
"50,""Have been enjoying both Universal parks since they first opened. Bought the 1 day/2 park ticket with unlimited visits thru Dec. 24 & no blackout dates. I am over 65 & am happy to say due to the sanitary, distancing & mask procedures in place, coupled with common sense, I am A-OK 2 weeks past my most recent visit. I chose the Universal deal over WDW because of the 2 haunted houses which were open thru Halloween. The houses were great as was the newest coaster Hagrid's Motorbike Adventure. Both parks have awesome attractions & IOA is my favorite, offering more thrill rides. Lines moved faster than expected due to social dist. Plenty of food options available. Staff was courteous & conscientious re: guest safety. Hope to go back several more times before the expiration date."""	
"50,""I was a little nervous going back to Universal as they have begun to re-open their parks again, but I greatly appreciated all of the precautions they have taken on their behalf to allow everyone to feel safe. Before we are allowed to reach the main area that checks our bags, everyone's temperature is taken and if it reaches a certain temperature, they will not allow the members to enter the park. What was great was the way that at each ride, there are painted markings on the ground that express where each person must stand to be 6 feet apart. I thought this system worked wonderfully without anything needed to be said. Everyone followed these guidelines the 4 days I was on vacation. What is also great is the way that the staff always has hand sanitizer on them and squirts a fair amount in everyone's hands right before entering the ride. Masks are required as well and everyone was doing their part. Wonderful experience overall and I felt super safe the whole trip with everyone doing their part to take the precautions that include the guests and staff!"""	
"40,""Really liked the cleanliness and organization. The park employees were friendly and helpful. The best aspect was the app that gives estimates on wait times for each ride. The Harry Potter exhibits were really good but you need a pass to both Universal and Adventure island to see the whole thing. Overall the food options in the park are a bit limited but you can go the restaurant area just outside the park for more options."""	
"40,""In COVID times it’s a struggle to find something for the entire family to enjoy. Universal seems to have gone to ‘full court press’ on Disney because our experience was great. Clean, refillable soda, great rides short wait times and great prices on discounted tickets.  We enjoyed our experience, even with the masks."""	
"50,""My husband and I love this park!! My absolute favorite part of this park is the wizarding world of Harry Potter. I am a huge Potter fan and it was an amazing experience to see and feel like I was in the movies. I highly suggest getting park-to-park passes to get the full Potter experience."""	
"50,""We came during this time because we knew ALOT of people were not traveling, for whatever reason. I loved that we didn't have to deal with the large crowds and crazy hot temps in Summer. We never waited longer than 20 minutes for a ride, and the weather was perfect!!"""	
"30,""Being passholder hold no benefit to staying in on site hotel as early access is offered to both but full park doesnt open which was dissapointing, we bypassed 30 min line when park opened for minions so kids could go to Barney land and ride woodpecker coaster only to be turned away after the walk saying it wouldnt open until an hour after the rest of the park. When we got back to Minions line was over 90 mins! With children and no virtual line option, this was not feasible so explored other parts of the park. Having reservations in Mythos at 1pm and line for train connecting both parks being over 2 hour wait, we had to go back to entrance and into front of other park to make our seating, would be more conveniant if there was another option for park to park access for passholders"""	
"40,""Harry Potter world was a little too busy for us to enjoy all of the rides, but we did love the chocolate frogs and butterbeer!"""	
"50,""The Harry Potter Theme is the best! We drived with the Hogwarts Express from one park to the other park and back (both drives are different) it was so much fun!"""	
"50,""Love the social distancing guidelines. Hand sanitizer everywhere including prior to getting on the ride (you don’t have a choice, it’s required) and as soon as you get off the ride. Most people following the social distance guidelines by standing at the floor markers provided. We’ve felt very safe during this visit! Minus the masks, we’re diggin this!! Although the masks aren’t that bad, just sweaty!"""	
"40,""I liked a lot the attractions. They are exciting and the park is awesome but walking all day long using face cover was very exhaustive."""	
